parameter,number_measurements,measurement_spacing,sample_size,time_structuredness,bias,num_removed_values,lower_ci,upper_ci,lower_ci_perc,upper_ci_perc,sd_estimate,estimate,num_converged_values,pop_value,perc_error,conv_fail
theta_rand,11,Equal,200,fast_response,0.16703238007716065,0,0.04417876128773692,0.05514853757596496,-0.5821238712263084,0.5148537575964958,0.0027674040044658615,0.049537753922499005,998,0.05,0.9244921550019963,0
theta_rand,11,Equal,200,slow_response,0.08870193254848754,0,0.04442890966010536,0.055177438446990926,-0.5571090339894638,0.5177438446990923,0.0027731558787086464,0.04975401571430035,999,0.05,0.49196857139931216,0
theta_rand,11,Equal,200,time_structured,0.05954634604568535,0,0.04495521553536677,0.05457463055717007,-0.5044784464633227,0.45746305571700724,0.0024898181770249745,0.049851740425240036,998,0.05,0.2965191495199332,0
theta_rand,11,Equal,500,fast_response,0.07850501385257956,0,0.04662742460149893,0.053173965071853645,-0.33725753985010787,0.31739650718536416,0.0017000593810438016,0.04986653681474095,994,0.05,0.266926370518103,0
theta_rand,11,Equal,500,slow_response,0.18869764049764592,0,0.046367094158481295,0.0532326124232694,-0.3632905841518706,0.32326124232693965,0.0017300494663840553,0.04967354374774912,995,0.05,0.6529125045017653,0
theta_rand,11,Equal,500,time_structured,0.07950375035559305,0,0.046529608852881744,0.05324882316862299,-0.3470391147118261,0.3248823168622991,0.001727666044562717,0.049862644070095254,999,0.05,0.2747118598094983,0
theta_rand,11,Equal,1000,fast_response,0.08361517392860765,0,0.04757108548472774,0.05230662871154134,-0.24289145152722585,0.2306628711541337,0.001206000988466195,0.04989916001759133,992,0.05,0.2016799648173473,0
theta_rand,11,Equal,1000,slow_response,0.1754275825804851,0,0.04748207779474083,0.05224949449349698,-0.2517922205259167,0.22494944934969818,0.0012256264699416096,0.04978499131123149,992,0.05,0.4300173775370203,0
theta_rand,11,Equal,1000,time_structured,0.05138890029060776,0,0.04756984693354234,0.052202634479837,-0.2430153066457656,0.22026344798369996,0.0012095481324132407,0.04993784265162673,993,0.05,0.12431469674654971,0
alpha_fixed,5,Equal,30,fast_response,-0.04602399892507332,0,3.300937580688129,3.3408987966354746,-1.9062419311870782,2.0898796635474706,0.010360000908123739,3.320476808670659,982,3.32,-0.014361706947567639,0
alpha_fixed,5,Equal,30,slow_response,0.017520334869550867,2,3.300213015857281,3.339028465465901,-1.9786984142718955,1.9028465465901108,0.009944787741179647,3.3198257639885678,990,3.32,0.005248072633496139,0
alpha_fixed,5,Equal,30,time_structured,-0.014881609920255973,1,3.300467045477882,3.340171656681694,-1.9532954522117385,2.017165668169429,0.010201971990798255,3.3201518217675843,991,3.32,-0.004572944806760147,0
alpha_fixed,5,Equal,50,fast_response,-0.05094404243905536,2,3.3049579065527825,3.335303021196332,-1.5042093447217297,1.530302119633209,0.00769154873391652,3.3203918385851225,983,3.32,-0.011802367021768246,0
alpha_fixed,5,Equal,50,slow_response,0.015979128789201012,2,3.305016145741138,3.335529931345862,-1.498385425886184,1.552993134586229,0.008003211121190935,3.319872115658767,987,3.32,0.003851937988936018,0
alpha_fixed,5,Equal,50,time_structured,-0.01830807240380152,5,3.3043754609757183,3.335713641722308,-1.5624539024281736,1.5713641722308047,0.008125167382232241,3.3201487561527268,986,3.32,-0.004480607009846818,0
alpha_fixed,5,Equal,100,fast_response,-0.015061059684491052,5,3.308389696800586,3.3311052508807393,-1.1610303199413918,1.1105250880739437,0.005781884898427127,3.320087081313544,986,3.32,-0.0026229311308454354,0
alpha_fixed,5,Equal,100,slow_response,0.09217356021922049,6,3.3089450637202686,3.3299382555100543,-1.1054936279730965,0.99382555100542,0.005507277439897809,3.3194923746312495,990,3.32,0.015289920745493226,0
alpha_fixed,5,Equal,100,time_structured,-0.05714628241493046,6,3.3096276748695486,3.3308030746673665,-1.0372325130451543,1.0803074667366652,0.005565576768208536,3.320318052021798,989,3.32,-0.009579880174639186,0
alpha_fixed,5,Equal,200,fast_response,0.028294069858790547,3,3.3118482266901945,3.3272528261424923,-0.8151773309805443,0.7252826142492285,0.003958067358222798,3.3198880101656605,973,3.32,0.003373187781305855,0
alpha_fixed,5,Equal,200,slow_response,0.035350423651120705,1,3.3123500978248446,3.32707631750743,-0.7649902175155376,0.7076317507430319,0.003891853080531603,3.319862421344815,987,3.32,0.00414393539712986,0
alpha_fixed,5,Equal,200,time_structured,0.04157192388528202,0,3.3118258351858207,3.3276856933681374,-0.8174164814179097,0.7685693368137602,0.003978011432203582,3.3198346264115255,985,3.32,0.00498113218296232,0
alpha_fixed,5,Equal,500,fast_response,0.030265256035313774,0,3.315107588335068,3.3248026883456876,-0.48924116649321503,0.48026883456879776,0.0025222495390411033,3.319923663471916,956,3.32,0.002299293014579251,0
alpha_fixed,5,Equal,500,slow_response,0.0428540594080298,2,3.3145972411377582,3.3250507844049277,-0.5402758862241597,0.505078440492779,0.002589286995224892,3.319889038541282,969,3.32,0.0033422126119821236,0
alpha_fixed,5,Equal,500,time_structured,0.06671126330222986,2,3.314973256568418,3.324529104364215,-0.5026743431582181,0.45291043642156087,0.0025220618561370488,3.3198317500674506,949,3.32,0.005067769052688832,0
alpha_fixed,5,Equal,1000,fast_response,0.13544104714036712,2,3.3162677759032726,3.32309968793739,-0.37322240967273546,0.30996879373904607,0.001725050626758483,3.3197663573367415,898,3.32,0.007037429616214323,0
alpha_fixed,5,Equal,1000,slow_response,0.0336457295223124,2,3.316329643557525,3.3232850557843454,-0.3670356442474598,0.32850557843455697,0.0017680665457794217,3.319940512111223,913,3.32,0.0017918038788175786,0
alpha_fixed,5,Equal,1000,time_structured,0.10039761551268114,3,3.3162851565677003,3.323312794469188,-0.3714843432299242,0.3312794469187919,0.0018145055941740144,3.3198178279650103,885,3.32,0.005487109487635294,0
alpha_fixed,7,Equal,30,fast_response,-0.014002755594038331,3,3.300515593583463,3.3398305516861413,-1.948440641653697,1.983055168614117,0.009937825797751083,3.320139156945782,996,3.32,-0.004191474270543295,0
alpha_fixed,7,Equal,30,slow_response,0.004818884917279968,1,3.300446118678337,3.3395248293201796,-1.9553881321663134,1.9524829320179835,0.009991815140595401,3.3199518505927226,1000,3.32,0.0014502833517248434,0
alpha_fixed,7,Equal,30,time_structured,0.07876631728304846,2,3.3008591045283824,3.338115741630559,-1.9140895471617125,1.8115741630559257,0.009804524903769738,3.31922773368062,996,3.32,0.023261033716261367,0
alpha_fixed,7,Equal,50,fast_response,0.03198730129436295,2,3.3041257005281826,3.3354704041048997,-1.5874299471817288,1.5470404104899729,0.007824693854528237,3.319749709160139,999,3.32,0.00753888071870316,0
alpha_fixed,7,Equal,50,slow_response,-0.010793060449379301,3,3.305281265334282,3.3355679326959216,-1.471873466571767,1.556793269592131,0.007812377720368769,3.320084319464989,998,3.32,-0.0025397429213651866,0
alpha_fixed,7,Equal,50,time_structured,0.02755483946828635,0,3.3054804048111253,3.3345011110984606,-1.451959518887458,1.4501111098461013,0.007750786581268526,3.31978642832,995,3.32,0.006432881927704886,0
alpha_fixed,7,Equal,100,fast_response,0.02676210645296456,0,3.3089413778473293,3.3303137433470766,-1.1058622152670727,1.0313743347076645,0.005304645671884078,3.3198580365078336,998,3.32,0.004276008800187332,0
alpha_fixed,7,Equal,100,slow_response,0.11014257900913818,3,3.30953039733372,3.3301433801395715,-1.0469602666280275,1.014338013957139,0.00527483090915389,3.3194190165198285,999,3.32,0.017499502414798994,0
alpha_fixed,7,Equal,100,time_structured,0.038350524620089116,2,3.3090408594053553,3.3309079755242776,-1.0959140594644468,1.0907975524277849,0.00554422373288253,3.3197873761112326,994,3.32,0.006404333999011863,0
alpha_fixed,7,Equal,200,fast_response,0.03140848920462087,2,3.3122020788677577,3.3276395739475686,-0.779792113224208,0.7639573947568858,0.003945614176320006,3.3198760742197373,994,3.32,0.003732704224775481,0
alpha_fixed,7,Equal,200,slow_response,0.06607239063349432,2,3.312320856967676,3.3265841672386545,-0.7679143032323865,0.6584167238654182,0.003694362394601577,3.319755904644722,998,3.32,0.007352269737283341,0
alpha_fixed,7,Equal,200,time_structured,0.06173671518905633,4,3.3131085405585794,3.326964227394147,-0.6891459441420267,0.6964227394147213,0.003712811881434931,3.319770783190325,997,3.32,0.006904120773334118,0
alpha_fixed,7,Equal,500,fast_response,0.10670213302520061,2,3.3147505916845765,3.3246051431449057,-0.5249408315423665,0.46051431449055436,0.0024681335816222217,3.3197366448822496,995,3.32,0.007932383064765637,0
alpha_fixed,7,Equal,500,slow_response,0.1585839385023081,1,3.314756855523338,3.3243463246741327,-0.5243144476661965,0.4346324674132873,0.0024663386626413274,3.3196088783011977,992,3.32,0.011780774060306538,0
alpha_fixed,7,Equal,500,time_structured,0.1095426137473146,1,3.3148005258137276,3.3246651668351666,-0.5199474186272379,0.46651668351665343,0.0024779650917763707,3.319728557227072,986,3.32,0.008175987136379155,0
alpha_fixed,7,Equal,1000,fast_response,0.1647920857310581,3,3.3163735241873846,3.323122037085335,-0.3626475812615326,0.3122037085334883,0.0017278646320853688,3.3197152615834176,991,3.32,0.008576458330791424,0
alpha_fixed,7,Equal,1000,slow_response,0.23028396688699831,3,3.31634898125047,3.3228958080767566,-0.3651018749529933,0.2895808076756978,0.0016933872790499713,3.3196100400599042,990,3.32,0.011745781328180957,0
alpha_fixed,7,Equal,1000,time_structured,0.18192081772828625,4,3.316409916149448,3.32315460304452,-0.35900838505519284,0.3154603044519698,0.0017398189495173204,3.3196834907140045,984,3.32,0.00953341222877587,0
alpha_fixed,9,Equal,30,fast_response,0.01192741388302316,1,3.300546669995342,3.3376222644667277,-1.9453330004657787,1.7622264466728015,0.009668686620489841,3.319884677572972,999,3.32,0.0034735670791515303,0
alpha_fixed,9,Equal,30,slow_response,-0.01498722903191224,1,3.3013887630069907,3.338343774332063,-1.8611236993009483,1.8343774332062857,0.00967831214194859,3.3201450510807136,997,3.32,-0.004369008455232549,0
alpha_fixed,9,Equal,30,time_structured,0.04296912248952552,0,3.2999729031063194,3.3385280210807715,-2.0027096893680296,1.8528021080771684,0.010184264314125767,3.3195623910992205,997,3.32,0.013180990987330535,0
alpha_fixed,9,Equal,50,fast_response,0.0273163091874139,1,3.305493787457121,3.3336732271384815,-1.4506212542878805,1.3673227138481758,0.007391109538582782,3.319798102166606,999,3.32,0.00608126004198709,0
alpha_fixed,9,Equal,50,slow_response,0.10168283718815781,0,3.304886665316448,3.3337153793730425,-1.5113334683551816,1.3715379373042396,0.007449325772705868,3.3192425314202922,1000,3.32,0.022815318665891524,0
alpha_fixed,9,Equal,50,time_structured,0.05406023667756896,0,3.3061489220006317,3.3343028260166965,-1.385107799936811,1.4302826016697,0.007677504574103928,3.3195849522856307,1000,3.32,0.012501437179794479,0
alpha_fixed,9,Equal,100,fast_response,0.029071659298197647,0,3.3093553790749843,3.330292497932315,-1.0644620925015336,1.0292497932315292,0.00526643458590757,3.319846896008002,998,3.32,0.0046115660240285995,0
alpha_fixed,9,Equal,100,slow_response,0.09411094122918617,1,3.307766595092257,3.3300255643540013,-1.223340490774305,1.0025564354001215,0.005448741230325037,3.3194872138342997,998,3.32,0.0154453664367519,0
alpha_fixed,9,Equal,100,time_structured,0.09541095297520408,2,3.3094315090112594,3.3301511820674445,-1.0568490988740153,1.0151182067444757,0.0053573618495458,3.3194888490005017,1000,3.32,0.015396114442715865,0
alpha_fixed,9,Equal,200,fast_response,0.06406872905381428,2,3.312841903834621,3.3274403346300776,-0.7158096165378947,0.7440334630078115,0.0036642652874275786,3.3197652351801183,997,3.32,0.007071229514502845,0
alpha_fixed,9,Equal,200,slow_response,0.0948151829236517,1,3.3121175657765938,3.3271179795343695,-0.7882434223406054,0.7117979534369766,0.0037751201769377326,3.3196420612898647,999,3.32,0.010781286449852996,0
alpha_fixed,9,Equal,200,time_structured,0.06714932963856028,1,3.3126647873507364,3.3268414917810216,-0.7335212649263478,0.6841491781021957,0.0036641909313515977,3.319753952035292,999,3.32,0.007411083274335894,0
alpha_fixed,9,Equal,500,fast_response,0.19903901520224668,0,3.3145343056758425,3.324025926295809,-0.5465694324157233,0.40259262958093445,0.0023988082536574194,3.319522543567533,998,3.32,0.014381217845391384,0
alpha_fixed,9,Equal,500,slow_response,0.2270868419906977,0,3.314907007303368,3.3240653671019333,-0.509299269663197,0.40653671019334137,0.0023398348734809085,3.3194686542878014,993,3.32,0.01600438892164106,0
alpha_fixed,9,Equal,500,time_structured,0.11541264700650034,1,3.3152768719771415,3.324234097312975,-0.4723128022858125,0.42340973129754605,0.002283648893647247,3.3197364380363505,993,3.32,0.007938613362930565,0
alpha_fixed,9,Equal,1000,fast_response,0.15558479298173808,0,3.3163764977469397,3.323110738381967,-0.3623502253060251,0.3110738381966949,0.0017183703273974146,3.3197326477083458,994,3.32,0.008052779869099044,0
alpha_fixed,9,Equal,1000,slow_response,0.24700432540684494,0,3.31647388406896,3.322747808120714,-0.35261159310396306,0.27478081207142346,0.0016590097808021635,3.3195902174082494,996,3.32,0.012342849149108319,0
alpha_fixed,9,Equal,1000,time_structured,0.13594808200849012,2,3.316384827699732,3.323105778808052,-0.3615172300267666,0.3105778808051873,0.0016936629584071996,3.3197697497692356,995,3.32,0.0069352479145868675,0
alpha_fixed,11,Equal,30,fast_response,0.02094855191582036,1,3.3001456290704274,3.339221009298265,-1.9854370929572263,1.9221009298265035,0.009784359250115972,3.3197950318422857,997,3.32,0.0061737396901834826,0
alpha_fixed,11,Equal,30,slow_response,0.11565164018207487,0,3.3015201761004187,3.3372994368824096,-1.8479823899581072,1.7299436882410077,0.009331569459977889,3.3189207886864804,1000,3.32,0.032506364865042214,0
alpha_fixed,11,Equal,30,time_structured,0.02550090108812274,1,3.301253004729861,3.338412629682144,-1.8746995270139188,1.8412629682144335,0.00964440802715029,3.319754058904846,1000,3.32,0.007407864311863149,0
alpha_fixed,11,Equal,50,fast_response,0.08304524376305052,0,3.304524128938536,3.3334510778908935,-1.5475871061463642,1.345107789089392,0.007263214829769407,3.3193968245539582,999,3.32,0.01816793512173506,0
alpha_fixed,11,Equal,50,slow_response,0.07696104454141749,0,3.3034175348635464,3.333156366660747,-1.6582465136453384,1.3156366660747307,0.007605654142738254,3.319414660912754,999,3.32,0.01763069539897275,0
alpha_fixed,11,Equal,50,time_structured,-0.007938728131762576,0,3.3055496002489364,3.334044819759196,-1.4450399751063447,1.404481975919607,0.007135246744488187,3.3200566447840574,1000,3.32,-0.0017061681945040874,0
alpha_fixed,11,Equal,100,fast_response,0.06436494424917687,0,3.309910105786343,3.330015286121773,-1.008989421365667,1.0015286121773213,0.005207823327724734,3.3196647987418513,1000,3.32,0.010096423438209799,0
alpha_fixed,11,Equal,100,slow_response,0.07588487360976451,0,3.3086604688696943,3.329704828307439,-1.1339531130305236,0.9704828307439094,0.00528004596509959,3.3195993243792845,1000,3.32,0.012068542792630407,0
alpha_fixed,11,Equal,100,time_structured,0.0691680816641685,0,3.3094133121205216,3.3303727029889023,-1.0586687879478274,1.0372702988902824,0.005459665753552975,3.319622365393299,999,3.32,0.011374536346410129,0
alpha_fixed,11,Equal,200,fast_response,0.07675489565668783,0,3.3122599148011083,3.3274349221204638,-0.7740085198891278,0.7434922120464225,0.003795290332791448,3.3197086928865196,998,3.32,0.008774310646995291,0
alpha_fixed,11,Equal,200,slow_response,0.14382702332060973,0,3.311932922924662,3.326717959747749,-0.8067077075337559,0.6717959747749573,0.003752759820963593,3.3194602517257135,999,3.32,0.016257478141155964,0
alpha_fixed,11,Equal,200,time_structured,0.02715991418224274,0,3.3126903990363568,3.3267768565371965,-0.730960096364307,0.6776856537196605,0.0035983461456823643,3.319902269227485,998,3.32,0.0029436979673113537,0
alpha_fixed,11,Equal,500,fast_response,0.14400348201271207,0,3.3148339760901337,3.3240119423202392,-0.5166023909865936,0.40119423202391247,0.002382929737035846,3.319656849820475,994,3.32,0.010335848780867416,0
alpha_fixed,11,Equal,500,slow_response,0.20302629255507518,0,3.3146975915844363,3.3240352733908862,-0.5302408415563531,0.40352733908864036,0.002310573093216308,3.3195308929112066,995,3.32,0.014129731590157204,0
alpha_fixed,11,Equal,500,time_structured,0.1698437671545721,0,3.3149699726209745,3.3239610122643906,-0.5030027379025381,0.39610122643905393,0.0023172032095782357,3.3196064374776224,999,3.32,0.011854292842693768,0
alpha_fixed,11,Equal,1000,fast_response,0.220899012789637,0,3.31642124998137,3.3227246183144796,-0.3578750018629995,0.2724618314479722,0.0016032358370166348,3.319645846786334,992,3.32,0.010667265471865722,0
alpha_fixed,11,Equal,1000,slow_response,0.23002290879143614,0,3.3160551683686776,3.3228163338630274,-0.39448316313222764,0.28163338630272766,0.0017157573329905065,3.319605336507485,992,3.32,0.011887454593816658,0
alpha_fixed,11,Equal,1000,time_structured,0.17543723448544613,0,3.316406322194335,3.323144310033728,-0.35936778056647967,0.31443100337282776,0.0016684464858965852,3.319707292362627,993,3.32,0.008816495101586079,0
alpha_rand,5,Equal,30,fast_response,0.25879456967094117,0,0.03260495478837938,0.06300057640961913,-1.7395045211620623,1.3000576409619125,0.0074342924012539635,0.048076045497209535,982,0.05,3.8479090055809353,0
alpha_rand,5,Equal,30,slow_response,0.17883988634796755,1,0.03346903378927921,0.06392441429786026,-1.6530966210720799,1.3924414297860257,0.007542519568777939,0.048651096657542435,990,0.05,2.6978066849151356,0
alpha_rand,5,Equal,30,time_structured,0.28787396495569917,2,0.03359131561408341,0.06262679581748595,-1.6408684385916588,1.262679581748594,0.007427786261925706,0.04786173371793598,991,0.05,4.27653256412805,0
alpha_rand,5,Equal,50,fast_response,0.13291028650971817,0,0.03774559150646562,0.06152164598527731,-1.2254408493534381,1.152164598527731,0.006129351510496191,0.04918534613462118,983,0.05,1.6293077307576453,0
alpha_rand,5,Equal,50,slow_response,0.14864579280854573,0,0.03676125356266214,0.06105017927864195,-1.3238746437337865,1.1050179278641956,0.0061572645585822915,0.04908474852815758,987,0.05,1.8305029436848503,0
alpha_rand,5,Equal,50,time_structured,0.16197481961292645,2,0.03737449161538242,0.06149689814818497,-1.2625508384617583,1.1496898148184966,0.005972229187049613,0.04903264925474059,986,0.05,1.934701490518831,0
alpha_rand,5,Equal,100,fast_response,0.14978833452382664,0,0.04124443258850659,0.05781215267185104,-0.8755567411493415,0.7812152671851038,0.004257369057079144,0.049362295779486844,986,0.05,1.2754084410263182,0
alpha_rand,5,Equal,100,slow_response,0.13787205858207585,0,0.04164542668794773,0.05783300355388876,-0.8354573312052271,0.7833003553888755,0.004312302862953386,0.04940545392705524,990,0.05,1.1890921458895254,0
alpha_rand,5,Equal,100,time_structured,0.148799424180178,1,0.04064596326956661,0.05846991770975936,-0.9354036730433393,0.8469917709759351,0.0044215961472448785,0.04934206903933267,989,0.05,1.3158619213346627,0
alpha_rand,5,Equal,200,fast_response,0.09150980645263503,3,0.04425814029517644,0.055393767419963415,-0.5741859704823564,0.5393767419963411,0.0029192521812772144,0.04973285979790489,973,0.05,0.534280404190221,0
alpha_rand,5,Equal,200,slow_response,0.05964675732537189,1,0.043972365026586926,0.0554139961433046,-0.6027634973413081,0.5413996143304594,0.0029813340639082237,0.049822173090584204,987,0.05,0.3556538188315972,0
alpha_rand,5,Equal,200,time_structured,0.10796521489155221,0,0.04417066990481234,0.05550009226003283,-0.5829330095187664,0.5500092260032821,0.0029617104491372944,0.04968023829491234,985,0.05,0.6395234101753272,0
alpha_rand,5,Equal,500,fast_response,0.10837340942876364,0,0.04631421206624161,0.05337310607353806,-0.3685787933758398,0.3373106073538053,0.0018142377613922793,0.049803384868283514,956,0.05,0.3932302634329782,0
alpha_rand,5,Equal,500,slow_response,0.07240093882024375,2,0.046380852143527905,0.053692589860252035,-0.3619147856472101,0.3692589860252029,0.001849991023829952,0.04986605891306569,969,0.05,0.2678821738686249,0
alpha_rand,5,Equal,500,time_structured,0.05814697731375676,3,0.04589787269047632,0.053722715550854866,-0.41021273095236854,0.3722715550854867,0.00195000050593247,0.04988661336481973,949,0.05,0.22677327036053907,0
alpha_rand,5,Equal,1000,fast_response,0.05744151647633104,2,0.04740644730098288,0.05258756975037971,-0.2593552699017119,0.25875697503797046,0.001304418312606058,0.049925072234004414,898,0.05,0.14985553199117763,0
alpha_rand,5,Equal,1000,slow_response,0.028902378448709187,2,0.047381223357932246,0.05266859599442943,-0.26187766420677566,0.2668595994429431,0.0013622294449407194,0.04996062832904835,913,0.05,0.07874334190330345,0
alpha_rand,5,Equal,1000,time_structured,0.10387792222265135,3,0.04717524336650152,0.05261671749697415,-0.28247566334984814,0.26167174969741475,0.0013551608315752193,0.04985922870853845,885,0.05,0.2815425829231083,0
alpha_rand,7,Equal,30,fast_response,0.17996850821721486,1,0.03417538390601639,0.06320981469738751,-1.5824616093983612,1.320981469738751,0.007218228077676871,0.04870094626088888,996,0.05,2.598107478222242,0
alpha_rand,7,Equal,30,slow_response,0.24426927111742994,2,0.03435081032506684,0.06344393184726699,-1.564918967493317,1.3443931847266986,0.007379220443387828,0.04819748320087882,1000,0.05,3.605033598242366,0
alpha_rand,7,Equal,30,time_structured,0.19034110091560494,0,0.0350175884513773,0.06312399356198511,-1.4982411548622705,1.3123993561985108,0.007336729421148865,0.04860351884485862,996,0.05,2.7929623102827676,0
alpha_rand,7,Equal,50,fast_response,0.19769996986831181,1,0.0381532945456969,0.05942915150881836,-1.1846705454303101,0.942915150881836,0.005500923163526718,0.04891246765632287,999,0.05,2.1750646873542614,0
alpha_rand,7,Equal,50,slow_response,0.18784410586212125,1,0.03871333888873775,0.06056723195374919,-1.1286661111262257,1.0567231953749183,0.005624760566478343,0.04894342188070136,998,0.05,2.113156238597286,0
alpha_rand,7,Equal,50,time_structured,0.1615399457290362,0,0.0379823810988848,0.059964818036112574,-1.2017618901115206,0.9964818036112569,0.005618596319247606,0.04909237225551538,995,0.05,1.8152554889692418,0
alpha_rand,7,Equal,100,fast_response,0.1528291326790223,0,0.04193183179100879,0.056905743810836525,-0.8068168208991213,0.6905743810836524,0.003863981847037164,0.049409471005629826,998,0.05,1.1810579887403527,0
alpha_rand,7,Equal,100,slow_response,0.13505410706639925,1,0.04200435652311621,0.057284371994429324,-0.7995643476883794,0.728437199442932,0.004056369414331451,0.049452170650816016,999,0.05,1.095658698367974,0
alpha_rand,7,Equal,100,time_structured,0.16500992045781637,2,0.04142233973269538,0.05733413829985048,-0.857766026730463,0.733413829985047,0.00416085915530056,0.04931341696174768,994,0.05,1.373166076504645,0
alpha_rand,7,Equal,200,fast_response,0.13783563150893538,2,0.0441641845540595,0.05552581863215144,-0.5835815445940502,0.5525818632151437,0.002904515081896103,0.049599654329459626,994,0.05,0.8006913410807531,0
alpha_rand,7,Equal,200,slow_response,0.1598580915541567,2,0.04384766488307189,0.05561336470668536,-0.6152335116928112,0.5613364706685355,0.00290658129482159,0.049535359461262814,998,0.05,0.9292810774743782,0
alpha_rand,7,Equal,200,time_structured,0.08073394584872536,4,0.044162732470266516,0.05528629064656257,-0.5837267529733486,0.5286290646562571,0.0028357747490508154,0.04977105671497095,997,0.05,0.4578865700581025,0
alpha_rand,7,Equal,500,fast_response,0.10145823640159814,0,0.04639312990495874,0.053144337222720724,-0.3606870095041264,0.31443372227207217,0.0017725333018024621,0.04982016189723602,995,0.05,0.359676205527959,0
alpha_rand,7,Equal,500,slow_response,0.16345774416137487,3,0.046208035244480826,0.05310397365449836,-0.3791964755519178,0.31039736544983493,0.0017766786247516268,0.04970958811989837,992,0.05,0.5808237602032695,0
alpha_rand,7,Equal,500,time_structured,0.10342046503715738,1,0.046289483440727586,0.053406876352720345,-0.3710516559272417,0.3406876352720347,0.0018001129389804572,0.04981383148273124,986,0.05,0.372337034537526,0
alpha_rand,7,Equal,1000,fast_response,0.07119743987176519,0,0.047514385761182484,0.05235055375197685,-0.24856142388175217,0.23505537519768419,0.0012943182503464708,0.04990784785419603,991,0.05,0.18430429160794237,0
alpha_rand,7,Equal,1000,slow_response,0.18632820205859243,0,0.04718472793792561,0.05240237223909164,-0.2815272062074399,0.24023722390916374,0.0013012988437666934,0.04975753132610003,990,0.05,0.48493734779994635,0
alpha_rand,7,Equal,1000,time_structured,0.07297560022781507,0,0.04754335698628746,0.05234440015702462,-0.24566430137125345,0.2344400157024621,0.0012173775732142982,0.04991116114089081,984,0.05,0.17767771821838863,0
alpha_rand,9,Equal,30,fast_response,0.2265225978474676,1,0.033270653593399355,0.06221194374827942,-1.672934640660065,1.221194374827942,0.007147973444221139,0.04838082248607032,999,0.05,3.238355027859366,0
alpha_rand,9,Equal,30,slow_response,0.2867755427145977,0,0.03402134618981525,0.06186653992430381,-1.5978653810184755,1.1866539924303807,0.007054545065460317,0.04797692901024803,997,0.05,4.04614197950394,0
alpha_rand,9,Equal,30,time_structured,0.21466107690030947,0,0.03351397581668758,0.06179048741292996,-1.6486024183312424,1.179048741292995,0.0071227168463574905,0.04847102993130493,997,0.05,3.05794013739015,0
alpha_rand,9,Equal,50,fast_response,0.09619967347426997,0,0.03927459976387758,0.05974212659778837,-1.0725400236122418,0.9742126597788364,0.005361975976903724,0.049484179661844985,999,0.05,1.031640676310036,0
alpha_rand,9,Equal,50,slow_response,0.18697102410092142,1,0.038921158712706815,0.060059073652967275,-1.107884128729319,1.0059073652967268,0.005458954856918582,0.048979333619881237,1000,0.05,2.0413327602375326,0
alpha_rand,9,Equal,50,time_structured,0.12614483325330655,1,0.03886905844273995,0.06046549953155801,-1.1130941557260061,1.0465499531558011,0.005552334871005197,0.04929960164353053,1000,0.05,1.4007967129389398,0
alpha_rand,9,Equal,100,fast_response,0.16803277354205712,1,0.0413967952226982,0.05755566815188129,-0.86032047773017994,0.7555668151881283,0.004010063179371917,0.04932617796189126,998,0.05,1.3476440762174857,0
alpha_rand,9,Equal,100,slow_response,0.1866343345888337,2,0.042017271559208286,0.05670037111921965,-0.7982728440791713,0.6700371119219641,0.0038158677815330164,0.04928782805571462,998,0.05,1.424343888570767,0
alpha_rand,9,Equal,100,time_structured,0.18990733172880953,0,0.04170491774152607,0.05641722479114747,-0.8295082258473935,0.6417224791147467,0.00382358274773252,0.04927387360273381,1000,0.05,1.4522527945323853,0
alpha_rand,9,Equal,200,fast_response,0.09803776596610089,1,0.044472796333137644,0.05515514627729411,-0.5527203666862356,0.5155146277294115,0.0027323739771019334,0.04973212415950102,997,0.05,0.5357516809979673,0
alpha_rand,9,Equal,200,slow_response,0.16381764273054256,1,0.0443393185171327,0.05484181349237302,-0.5660681482867302,0.48418134923730216,0.002602976816029026,0.049573586473915875,999,0.05,0.8528270521682563,0
alpha_rand,9,Equal,200,time_structured,0.05015644977390996,1,0.044361517821023835,0.055253348025426884,-0.5638482178976165,0.5253348025426875,0.0028366473209891396,0.049857723841118515,999,0.05,0.28455231776297607,0
alpha_rand,9,Equal,500,fast_response,0.06275967120903321,0,0.04620172615943753,0.053500406102121686,-0.3798273840562472,0.35004061021216826,0.0018517958912962205,0.04988378189871601,998,0.05,0.2324362025679788,0
alpha_rand,9,Equal,500,slow_response,0.15430208891173955,0,0.04640506161216566,0.05293646491192921,-0.3594938387834343,0.29364649119292086,0.0017080116394520123,0.04973645023614699,993,0.05,0.5270995277060209,0
alpha_rand,9,Equal,500,time_structured,0.05008268475515121,0,0.04658087470569538,0.05333633401059389,-0.3419125294304626,0.33363340105938927,0.0017552126367041756,0.04991209423883769,993,0.05,0.17581152232462594,0
alpha_rand,9,Equal,1000,fast_response,0.11969550003749606,0,0.04749784130635572,0.052411981825822934,-0.25021586936442863,0.24119818258229336,0.0012571923879543573,0.04984951972848047,994,0.05,0.30096054303906106,0
alpha_rand,9,Equal,1000,slow_response,0.22350670094880934,1,0.04731028353991113,0.05220342986513954,-0.26897164600888746,0.2203429865139532,0.0012628592545630545,0.04971774249424994,996,0.05,0.5645150115001218,0
